cluster_id,size,k,persist_steps,mean_intra_corr,mean_out_corr,margin,best_complex,TP,FP,FN,precision,recall,F1,precision_complex_ppi,recall_complex_ppi,F1_complex_ppi,FE,pval,ppi_edges,ppi_possible,ppi_density,ppi_enrich,ppi_pval,frac_nodes_with_ppi,alias_group_id,is_canonical,qval_complex,qval_ppi,members,members_complex,members_ppi,members_both,members_unexplained,member_labels,n_members_complex,n_members_ppi,n_members_both,n_members_unexplained
79,14,0.2475000000000004,3,0.8267582420957844,-0.0010807075985223864,0.8278389496943068,"Vacuolar proton translocating ATPase complex, Golgi variant",7,7,0,0.5,1.0,0.6666666666666666,0.39285714285714285,0.7857142857142857,0.5238095238095237,103.35714285714286,1.321327211367764e-15,28,91,0.3076923076923077,15.276283511477134,2.0917000581282045e-25,0.7857142857142857,79,True,3.589605590882425e-14,8.972292354602562e-25,"['EMP47', 'FMP42', 'VAC8', 'VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8', 'YCF1', 'YPQ1', 'YPR170W-B', 'ZRC1']","['VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8']","['EMP47', 'VAC8', 'VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8', 'YCF1', 'ZRC1']","['VMA1', 'VMA10', 'VMA13', 'VMA2', 'VMA4', 'VMA5', 'VMA8']","['FMP42', 'YPQ1', 'YPR170W-B']","['ppi', 'unexplained', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'unexplained', 'unexplained', 'ppi']",7,11,7,3
157,28,0.2475000000000004,2,0.8267479802654367,-0.051570687172017515,0.8783186674374542,Nuclear pore complex,14,14,0,0.5,1.0,0.6666666666666666,0.44642857142857145,0.8928571428571429,0.5952380952380952,51.67857142857143,2.111400407432486e-26,144,378,0.38095238095238093,18.913493871352642,1.8158557105421886e-139,0.8928571428571429,157,True,3.441582664114952e-24,2.4665373401531394e-138,"['ASI3', 'ESC1', 'GLE1', 'GLE2', 'GTT3', 'HEH2', 'HMG1', 'KAP122', 'LAC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'POM34', 'SEH1', 'SRC1', 'YPF1', 'YPR174C']","['GLE2', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'SEH1']","['ESC1', 'GLE1', 'GLE2', 'HEH2', 'HMG1', 'KAP122', 'LAC1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'POM34', 'SEH1', 'SRC1', 'YPF1']","['GLE2', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'SEH1']","['ASI3', 'GTT3', 'YPR174C']","['unexplained', 'ppi', 'ppi', 'both', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'both', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'ppi', 'ppi', 'unexplained']",14,25,14,3
4,31,0.3025000000000003,10,0.8073781842290265,-0.05047282532634053,0.8578510095553671,Nuclear pore complex,14,17,0,0.45161290322580644,1.0,0.6222222222222222,0.39334027055150883,0.8709677419354839,0.5419354838709678,46.67741935483871,1.3956977693248566e-25,164,465,0.35268817204301073,17.51023464863938,4.453232724352108e-152,0.8709677419354839,4,True,1.1374936819997582e-23,6.59888121881267e-151,"['ASI3', 'ESC1', 'GLE1', 'GLE2', 'GTT3', 'HEH2', 'HMG1', 'KAP122', 'LAC1', 'LOS1', 'MAD1', 'MLP1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'POM34', 'SEH1', 'SRC1', 'YPF1', 'YPR174C']","['GLE2', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'SEH1']","['ESC1', 'GLE1', 'GLE2', 'HEH2', 'HMG1', 'KAP122', 'LAC1', 'MAD1', 'MLP1', 'NIC96', 'NSG1', 'NUP1', 'NUP100', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'POM34', 'SEH1', 'SRC1', 'YPF1']","['GLE2', 'NIC96', 'NUP1', 'NUP120', 'NUP133', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'NUP188', 'NUP60', 'NUP84', 'POM152', 'SEH1']","['ASI3', 'GTT3', 'LOS1', 'YPR174C']","['unexplained', 'ppi', 'ppi', 'both', 'unexplained', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'both', 'ppi', 'both', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'both', 'ppi', 'ppi', 'unexplained']",14,27,14,4
95,4,0.055000000000000604,2,0.9771099105683829,-0.036124904777218275,1.0132348153456012,Box H/ACA ribonucleoprotein complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,241.16666666666666,1.7189559936053332e-05,6,6,1.0,49.64792141230068,6.67253137817761e-11,1.0,95,True,5.837288061618111e-05,1.9774956629871827e-10,"['CBF5', 'NHP2', 'NOP56', 'NOP58']","['CBF5', 'NHP2']","['CBF5', 'NHP2', 'NOP56', 'NOP58']","['CBF5', 'NHP2']",[],"['both', 'both', 'ppi', 'ppi']",2,4,2,0
112,4,0.08250000000000057,2,0.9490459008404736,-0.06907470088941926,1.018120601729893,Peroxisomal PEX13-PEX14-PEX17 docking complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.375,0.5,0.4285714285714286,241.16666666666666,1.7189559936053332e-05,2,6,0.3333333333333333,16.549307137433562,0.005765631366012425,0.75,112,True,5.837288061618111e-05,0.00999785013468112,"['INP1', 'PEX13', 'PEX17', 'PEX4']","['PEX13', 'PEX17']","['INP1', 'PEX13', 'PEX17']","['PEX13', 'PEX17']",['PEX4'],"['ppi', 'both', 'both', 'unexplained']",2,3,2,1
50,4,0.08250000000000057,3,0.9299315948188691,-0.030380268682012893,0.960311863500882,Gamma tubulin small complex,2,2,1,0.5,0.6666666666666666,0.5714285714285715,0.5,0.6666666666666666,0.5714285714285715,241.16666666666666,1.7189559936053332e-05,2,6,0.3333333333333333,16.549307137433562,0.005765631366012425,1.0,50,True,5.837288061618111e-05,0.00999785013468112,"['NUD1', 'SPC98', 'TEM1', 'TUB4']","['SPC98', 'TUB4']","['NUD1', 'SPC98', 'TEM1', 'TUB4']","['SPC98', 'TUB4']",[],"['ppi', 'both', 'ppi', 'both']",2,4,2,0
54,14,0.11000000000000054,3,0.9229635869166773,-0.04547361380984544,0.9684372007265227,Nuclear pore complex,8,6,6,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.44897959183673464,0.44897959183673464,0.44897959183673464,59.06122448979592,1.8863034951009665e-14,45,91,0.4945054945054945,24.55116992915968,3.8053256459222973e-51,0.7857142857142857,54,True,2.7951588154677957e-13,2.584450334522227e-50,"['GLE2', 'GTT3', 'HEH2', 'NSG1', 'NUP1', 'NUP100', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'POM152', 'POM34', 'YPR174C']","['GLE2', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'POM152']","['GLE2', 'HEH2', 'NUP1', 'NUP100', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'POM152', 'POM34']","['GLE2', 'NUP1', 'NUP120', 'NUP145', 'NUP157', 'NUP159', 'NUP170', 'POM152']","['GTT3', 'NSG1', 'YPR174C']","['both', 'unexplained', 'ppi', 'unexplained', 'both', 'ppi', 'both', 'both', 'both', 'both', 'both', 'both', 'ppi', 'unexplained']",8,11,8,3
93,5,0.055000000000000604,2,0.9637120404525691,0.0399858192263542,0.9237262212262148,26S proteasome complex,3,2,3,0.6,0.5,0.5454545454545454,0.48,0.4,0.43636363636363634,144.7,3.9565968739995605e-07,5,10,0.5,24.82396070615034,7.67327635336061e-07,0.8,93,True,2.080404162780414e-06,1.7616113318278584e-06,"['FAP7', 'PRE1', 'PRE10', 'RPN11', 'RPN7']","['PRE1', 'PRE10', 'RPN11']","['PRE1', 'PRE10', 'RPN11', 'RPN7']","['PRE1', 'PRE10', 'RPN11']",['FAP7'],"['unexplained', 'both', 'both', 'both', 'ppi']",3,4,3,1
43,3,0.027500000000000635,3,0.9776001775156687,-0.05547875552033844,1.0330789330360073,DASH complex,2,1,3,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.5,192.93333333333334,2.8636036697904588e-05,3,3,1.0,49.64792141230068,8.170266081895584e-06,1.0,43,True,8.643840706960089e-05,1.7073761171140773e-05,"['DAD1', 'DAD3', 'DAD4']","['DAD3', 'DAD4']","['DAD1', 'DAD3', 'DAD4']","['DAD3', 'DAD4']",[],"['ppi', 'both', 'both']",2,3,2,0
63,9,0.1375000000000005,3,0.9156910574916234,-0.07391659126393652,0.9896076487555598,Peroxisomal PEX13-PEX14-PEX17 docking complex,3,6,0,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.5,160.7777777777778,1.6669626352210574e-07,16,36,0.4444444444444444,22.065742849911416,3.63866458540778e-18,1.0,63,True,9.704103912179727e-07,1.3479598350487912e-17,"['INP1', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3', 'PEX4', 'PPA2']","['PEX13', 'PEX14', 'PEX17']","['INP1', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3', 'PEX4', 'PPA2']","['PEX13', 'PEX14', 'PEX17']",[],"['ppi', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi']",3,9,3,0
151,7,0.16500000000000048,2,0.8756055594670468,-0.04194440943599268,0.9175499689030394,Nuclear pore complex,5,2,9,0.7142857142857143,0.35714285714285715,0.4761904761904762,0.5102040816326531,0.25510204081632654,0.34013605442176875,73.8265306122449,7.924940181657574e-10,9,21,0.42857142857142855,21.277680605271723,1.2858989911241906e-10,0.7142857142857143,151,True,6.798764471632551e-09,3.6772199219867204e-10,"['KAP122', 'NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84', 'YPF1']","['NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84']","['NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84']","['NIC96', 'NUP133', 'NUP188', 'NUP60', 'NUP84']","['KAP122', 'YPF1']","['unexplained', 'both', 'both', 'both', 'both', 'both', 'unexplained']",5,5,5,2
144,4,0.1375000000000005,2,0.9036176154829526,0.015044108136305974,0.8885735073466466,DNA-directed RNA polymerase II complex,2,2,3,0.5,0.4,0.4444444444444445,0.375,0.30000000000000004,0.33333333333333337,144.7,5.7192776680293204e-05,3,6,0.5,24.82396070615034,0.0001561195899876866,0.75,144,True,0.00016355127366469811,0.0003029463472380109,"['ESS1', 'IES4', 'RPB2', 'RPO21']","['RPB2', 'RPO21']","['ESS1', 'RPB2', 'RPO21']","['RPB2', 'RPO21']",['IES4'],"['ppi', 'unexplained', 'both', 'both']",2,3,2,1
154,11,0.22000000000000042,2,0.8915477726213178,-0.062267805751653936,0.9538155783729717,PAN1 actin cytoskeleton-regulatory complex,3,8,0,0.2727272727272727,1.0,0.42857142857142855,0.2231404958677686,0.8181818181818182,0.35064935064935066,131.54545454545453,3.27439089061279e-07,11,55,0.2,9.929584282460137,1.1668588801946819e-08,0.8181818181818182,154,True,1.7790857172329495e-06,2.8387760816676592e-08,"['ABP1', 'CAP1', 'CAP2', 'CRN1', 'EDE1', 'END3', 'PAN1', 'PNC1', 'SAC6', 'SLA1', 'TWF1']","['END3', 'PAN1', 'SLA1']","['ABP1', 'CAP1', 'CAP2', 'EDE1', 'END3', 'PAN1', 'SAC6', 'SLA1', 'TWF1']","['END3', 'PAN1', 'SLA1']","['CRN1', 'PNC1']","['ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'both', 'both', 'unexplained', 'ppi', 'both', 'ppi']",3,9,3,2
99,3,0.055000000000000604,2,0.9683954573820065,0.0033805244771122804,0.9650149329048943,"Vacuolar proton translocating ATPase complex, Golgi variant",2,1,5,0.6666666666666666,0.2857142857142857,0.4,0.6666666666666666,0.2857142857142857,0.4,137.8095238095238,6.008011164442559e-05,2,3,0.6666666666666666,33.098614274867124,0.0012006828374456976,1.0,99,True,0.0001688458310007133,0.0021990033989174014,"['VMA10', 'VMA4', 'ZRC1']","['VMA10', 'VMA4']","['VMA10', 'VMA4', 'ZRC1']","['VMA10', 'VMA4']",[],"['both', 'both', 'ppi']",2,3,2,0
25,12,0.27500000000000036,5,0.8666366891309756,-0.06254750729367974,0.9291841964246553,PAN1 actin cytoskeleton-regulatory complex,3,9,0,0.25,1.0,0.4,0.20833333333333334,0.8333333333333334,0.33333333333333337,120.58333333333333,4.365854520817054e-07,13,66,0.19696969696969696,9.779136035756196,6.74860139756249e-10,0.8333333333333334,25,True,2.223857146541187e-06,1.8033147996765343e-09,"['ABP1', 'AIM3', 'CAP1', 'CAP2', 'CRN1', 'EDE1', 'END3', 'PAN1', 'PNC1', 'SAC6', 'SLA1', 'TWF1']","['END3', 'PAN1', 'SLA1']","['ABP1', 'AIM3', 'CAP1', 'CAP2', 'EDE1', 'END3', 'PAN1', 'SAC6', 'SLA1', 'TWF1']","['END3', 'PAN1', 'SLA1']","['CRN1', 'PNC1']","['ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'both', 'both', 'unexplained', 'ppi', 'both', 'ppi']",3,10,3,2
119,39,0.11000000000000054,2,0.9158996030059893,-0.04776880939072734,0.9636684123967166,Small ribosomal subunit processome,10,29,4,0.2564102564102564,0.7142857142857143,0.3773584905660377,0.24983563445101903,0.6959706959706959,0.3676826318335752,26.501831501831496,5.497187022419021e-14,294,741,0.3967611336032389,19.698365580588938,1.8984762861254386e-289,0.9743589743589743,119,True,7.46701237211917e-13,4.420737637692093e-288,"['BUD21', 'DBP8', 'DIM1', 'EFG1', 'ENP2', 'ERB1', 'ESF1', 'ESF2', 'FCF2', 'FYV7', 'HAS1', 'HCA4', 'IMP3', 'KRE33', 'MAK11', 'MAK5', 'NOP16', 'NOP4', 'NOP7', 'NOP8', 'PWP2', 'PXR1', 'RRP7', 'RRT14', 'RSA3', 'SLX9', 'SOF1', 'SSF2', 'TMA23', 'URB2', 'UTP11', 'UTP14', 'UTP15', 'UTP22', 'UTP23', 'UTP30', 'UTP5', 'UTP7', 'YCR016W']","['ENP2', 'IMP3', 'KRE33', 'PWP2', 'RRP7', 'SOF1', 'UTP11', 'UTP22', 'UTP30', 'UTP7']","['BUD21', 'DBP8', 'DIM1', 'EFG1', 'ENP2', 'ERB1', 'ESF1', 'ESF2', 'FCF2', 'HAS1', 'HCA4', 'IMP3', 'KRE33', 'MAK11', 'MAK5', 'NOP16', 'NOP4', 'NOP7', 'NOP8', 'PWP2', 'PXR1', 'RRP7', 'RRT14', 'RSA3', 'SLX9', 'SOF1', 'SSF2', 'TMA23', 'URB2', 'UTP11', 'UTP14', 'UTP15', 'UTP22', 'UTP23', 'UTP30', 'UTP5', 'UTP7', 'YCR016W']","['ENP2', 'IMP3', 'KRE33', 'PWP2', 'RRP7', 'SOF1', 'UTP11', 'UTP22', 'UTP30', 'UTP7']",['FYV7'],"['ppi', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained', 'ppi', 'ppi', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'ppi', 'both', 'ppi', 'ppi', 'both', 'ppi', 'both', 'ppi', 'both', 'ppi']",10,38,10,1
80,13,0.2475000000000004,3,0.8463600356963161,-0.07408338805750965,0.9204434237538258,Peroxisomal PEX13-PEX14-PEX17 docking complex,3,10,0,0.23076923076923078,1.0,0.375,0.21301775147928997,0.9230769230769231,0.34615384615384615,111.3076923076923,5.675610877062171e-07,20,78,0.2564102564102564,12.730236259564277,7.72775574846983e-17,0.9230769230769231,80,True,2.8034077968519208e-06,2.7383134500012657e-16,"['BSC2', 'INP1', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3', 'PEX4', 'PEX7', 'PPA2', 'TGL4', 'VPS3']","['PEX13', 'PEX14', 'PEX17']","['BSC2', 'INP1', 'PEX13', 'PEX14', 'PEX17', 'PEX22', 'PEX25', 'PEX3', 'PEX4', 'PEX7', 'PPA2', 'TGL4']","['PEX13', 'PEX14', 'PEX17']",['VPS3'],"['ppi', 'ppi', 'both', 'both', 'both', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'ppi', 'unexplained']",3,12,3,1
